Brand,Model,Year,Status,Mileage,Dealer,Price,Age,PriceRange,Yearly_Miles
mercedes,gla,2021,certified,44940.0,Mercedes-Benz of Hoffman Estates,30499.0,3,$30000-39999,14980.0
mercedes,2500,2024,new,0.0,Mercedes-Benz of Hoffman Estates,93138.0,0,$90000-99999,
lexus,rx,2018,used,93649.0,Windy City Motors,35850.0,6,$30000-39999,15608.17
nissan,maxima,2023,certified,11232.0,Woodfield Nissan,38892.0,1,$30000-39999,11232.0
nissan,pathfinder,2024,new,0.0,Woodfield Nissan,53735.0,0,$50000-59999,
nissan,frontier,2022,certified,18096.0,Woodfield Nissan,39719.0,2,$30000-39999,9048.0
nissan,titan,2021,certified,27669.0,Woodfield Nissan,45981.0,3,$40000-49999,9223.0
hyundai,tucson,2018,used,57983.0,Woodfield Nissan,19781.0,6,$10000-19999,9663.83
lexus,ls,2023,new,0.0,McGrath Lexus Chicago,91625.0,1,$90000-99999,0.0
lexus,es,2022,used,20912.0,McGrath Lexus Chicago,44487.0,2,$40000-49999,10456.0
ram,1500,2023,used,2545.0,Zeigler Chrysler Dodge Jeep Ram of Schaumburg,43895.0,1,$40000-49999,2545.0
toyota,rav4,2020,used,66167.0,Zeigler Chrysler Dodge Jeep Ram of Schaumburg,25975.0,4,$20000-29999,16541.75
jeep,grand cherokee,2022,used,15466.0,Zeigler Chrysler Dodge Jeep Ram of Schaumburg,46595.0,2,$40000-49999,7733.0
jeep,gladiator,2022,used,12071.0,Zeigler Chrysler Dodge Jeep Ram of Schaumburg,44795.0,2,$40000-49999,6035.5
lexus,gx,2021,used,32541.0,Zeigler Chrysler Dodge Jeep Ram of Schaumburg,48595.0,3,$40000-49999,10847.0
honda,cr-v,2019,used,67368.0,Zeigler Chrysler Dodge Jeep Ram of Schaumburg,22995.0,5,$20000-29999,13473.6
ram,1500,2022,used,24587.0,Zeigler Chrysler Dodge Jeep Ram of Schaumburg,53289.0,2,$50000-59999,12293.5
chevrolet,1,2021,used,29613.0,Zeigler Chrysler Dodge Jeep Ram of Schaumburg,13999.0,3,$10000-19999,9871.0
chevrolet,blazer,2019,used,44643.0,McGrath Acura of Chicago,28895.0,5,$20000-29999,8928.6
mercedes,gle,2023,new,0.0,Napleton Autowerks Loves Park,69040.0,1,$60000-69999,0.0
audi,s5,2023,new,0.0,Fletcher Jones Audi,72710.0,1,$70000-79999,0.0
audi,sq7,2023,new,0.0,Fletcher Jones Audi,96805.0,1,$90000-99999,0.0
audi,q7,2023,new,0.0,Fletcher Jones Audi,70370.0,1,$70000-79999,0.0
mercedes,gls 450,2024,new,0.0,Mercedes-Benz of Chicago,101610.0,0,$100000-109999,
mercedes,cla,2023,new,0.0,Mercedes-Benz of Chicago,48805.0,1,$40000-49999,0.0
gmc,sierra,2023,new,0.0,Runde Chevrolet-Buick-GMC,70790.0,1,$70000-79999,0.0
mazda,cx-5,2023,used,3272.0,McGrath City Mazda,35795.0,1,$30000-39999,3272.0
lexus,lc,2022,used,4280.0,Woodfield Lexus,94977.0,2,$90000-99999,2140.0
ford,mustang,2014,used,68101.0,Woodfield Lexus,27977.0,10,$20000-29999,6810.1
lexus,rz 450e,2023,new,0.0,Woodfield Lexus,66020.0,1,$60000-69999,0.0
lexus,lx,2022,used,16913.0,Woodfield Lexus,112977.0,2,$110000-119999,8456.5
lexus,gx,2021,used,9439.0,Woodfield Lexus,50977.0,3,$50000-59999,3146.33
lexus,rx,2017,used,58697.0,Woodfield Lexus,28977.0,7,$20000-29999,8385.29
lexus,rx,2015,used,73040.0,Woodfield Lexus,22277.0,9,$20000-29999,8115.56
audi,q3,2018,used,54377.0,Woodfield Lexus,22977.0,6,$20000-29999,9062.83
lexus,gx,2021,used,58690.0,Woodfield Lexus,46977.0,3,$40000-49999,19563.33
lexus,sc 430,2004,used,49280.0,Woodfield Lexus,20977.0,20,$20000-29999,2464.0
lexus,lc,2021,used,9173.0,Woodfield Lexus,90977.0,3,$90000-99999,3057.67
lexus,nx,2015,used,195712.0,Woodfield Lexus,16477.0,9,$10000-19999,21745.78
lexus,sc 430,2002,used,73320.0,Woodfield Lexus,15977.0,22,$10000-19999,3332.73
lexus,rc,2018,used,31821.0,Woodfield Lexus,40477.0,6,$40000-49999,5303.5
lexus,lx,2020,used,35080.0,Woodfield Lexus,73977.0,4,$70000-79999,8770.0
lexus,lc,2022,used,896.0,Woodfield Lexus,94977.0,2,$90000-99999,448.0
toyota,highlander,2015,used,140429.0,Woodfield Lexus,17677.0,9,$10000-19999,15603.22
lexus,ls,2019,used,47049.0,Woodfield Lexus,56477.0,5,$50000-59999,9409.8
mercedes,gls 450,2021,used,26955.0,Woodfield Lexus,66477.0,3,$60000-69999,8985.0
cadillac,xts,2019,used,60165.0,Woodfield Lexus,22977.0,5,$20000-29999,12033.0
toyota,highlander,2017,used,69669.0,Woodfield Lexus,28677.0,7,$20000-29999,9952.71
lexus,lx,2021,used,35387.0,Woodfield Lexus,81977.0,3,$80000-89999,11795.67
lexus,gx,2021,used,18497.0,Woodfield Lexus,49977.0,3,$40000-49999,6165.67
hyundai,palisade,2022,used,55042.0,Woodfield Lexus,39977.0,2,$30000-39999,27521.0
bmw,330 i,2022,certified,23280.0,Perillo BMW,35999.0,2,$30000-39999,11640.0
bmw,x3,2022,certified,4074.0,Perillo BMW,42888.0,2,$40000-49999,2037.0
bmw,x5,2021,certified,28554.0,Perillo BMW,50888.0,3,$50000-59999,9518.0
bmw,coupe,2020,certified,11754.0,Perillo BMW,27999.0,4,$20000-29999,2938.5
bmw,x5,2022,certified,46421.0,Perillo BMW,55888.0,2,$50000-59999,23210.5
bmw,x4,2023,certified,31001.0,Perillo BMW,49488.0,1,$40000-49999,31001.0
bmw,330 i,2020,certified,18372.0,Perillo BMW,31999.0,4,$30000-39999,4593.0
bmw,coupe,2024,used,1503.0,Perillo BMW,48999.0,0,$40000-49999,inf
bmw,330 i,2021,certified,16983.0,Perillo BMW,34999.0,3,$30000-39999,5661.0
bmw,540 i,2022,certified,40311.0,Perillo BMW,46888.0,2,$40000-49999,20155.5
bmw,x3,2022,certified,16302.0,Perillo BMW,43999.0,2,$40000-49999,8151.0
bmw,m5,2023,used,4297.0,Perillo BMW,77980.0,1,$70000-79999,4297.0
bmw,x1,2021,certified,10823.0,Perillo BMW,33888.0,3,$30000-39999,3607.67
bmw,x6,2021,certified,45068.0,Perillo BMW,53888.0,3,$50000-59999,15022.67
bmw,x2,2021,certified,36362.0,Perillo BMW,32488.0,3,$30000-39999,12120.67
bmw,coupe,2020,certified,13782.0,Perillo BMW,27999.0,4,$20000-29999,3445.5
bmw,x1,2021,certified,21016.0,Perillo BMW,31488.0,3,$30000-39999,7005.33
bmw,x5,2021,used,29575.0,Perillo BMW,52888.0,3,$50000-59999,9858.33
bmw,x4,2021,certified,27792.0,Perillo BMW,50888.0,3,$50000-59999,9264.0
bmw,x5,2024,new,0.0,Perillo BMW,82945.0,0,$80000-89999,
bmw,x2,2021,certified,24685.0,Perillo BMW,32999.0,3,$30000-39999,8228.33
bmw,x3,2022,certified,34548.0,Perillo BMW,69888.0,2,$60000-69999,17274.0
bmw,540 i,2021,certified,20747.0,Perillo BMW,53999.0,3,$50000-59999,6915.67
bmw,330 i,2020,used,18828.0,Perillo BMW,31999.0,4,$30000-39999,4707.0
toyota,rav4,2022,used,30946.0,Schaumburg Ford,38500.0,2,$30000-39999,15473.0
volkswagen,golf,2023,new,0.0,Volkswagen of Downtown Chicago,41171.0,1,$40000-49999,0.0
volkswagen,arteon,2023,certified,2023.0,Volkswagen of Downtown Chicago,45991.0,1,$40000-49999,2023.0
mercedes,glc,2017,used,57203.0,Honda of Downtown Chicago,22500.0,7,$20000-29999,8171.86
mercedes,glc,2019,used,29522.0,Honda of Downtown Chicago,28235.0,5,$20000-29999,5904.4
mercedes,glc,2020,used,73919.0,Schaumburg Honda Automobiles,40000.0,4,$40000-49999,18479.75
volkswagen,atlas,2024,new,0.0,Castle Volkswagen of Schaumburg,39150.0,0,$30000-39999,
lexus,gx,2005,used,161534.0,Castle Volkswagen of Schaumburg,11477.0,19,$10000-19999,8501.79
volkswagen,atlas,2023,certified,8620.0,Castle Volkswagen of Schaumburg,38577.0,1,$30000-39999,8620.0
kia,carnival,2024,new,0.0,Schaumburg Kia,48890.0,0,$40000-49999,
cadillac,cts,2016,used,20411.0,Mike Anderson Chevrolet of Chicago,64669.0,8,$60000-69999,2551.38
chevrolet,silverado,2020,used,21568.0,Castle Chevrolet North,34977.0,4,$30000-39999,5392.0
chevrolet,trax,2024,new,0.0,Castle Chevrolet North,24640.0,0,$20000-29999,
chevrolet,silverado,2024,new,0.0,Castle Chevrolet North,45810.0,0,$40000-49999,
volkswagen,jetta,2023,new,0.0,City Volkswagen of Chicago,33861.0,1,$30000-39999,0.0
jeep,wrangler,2023,new,0.0,Marino Chrysler Jeep Dodge RAM,68155.0,1,$60000-69999,0.0
ford,f-150,2022,new,0.0,Fox Ford of Chicago,51215.0,2,$50000-59999,0.0
dodge,challenger,2009,used,91910.0,Gmotorcars Commercial Truck,18250.0,15,$10000-19999,6127.33
cadillac,escalade,2022,used,18049.0,Gmotorcars Commercial Truck,95350.0,2,$90000-99999,9024.5
toyota,4runner,2020,used,93391.0,Gmotorcars Commercial Truck,34750.0,4,$30000-39999,23347.75
bmw,x5,2024,new,0.0,BMW of Delray Beach,137710.0,0,$130000-139999,
bmw,x7,2020,certified,16535.0,BMW of Delray Beach,58944.0,4,$50000-59999,4133.75
bmw,m4,2019,used,42862.0,BMW of Delray Beach,48998.0,5,$40000-49999,8572.4
gmc,sierra,2015,used,112725.0,Rob Lambdin's University Dodge RAM,13972.0,9,$10000-19999,12525.0
ford,f-250,2020,used,104210.0,Rob Lambdin's University Dodge RAM,42999.0,4,$40000-49999,26052.5
toyota,rav4,2023,new,0.0,Jeff Wyler Toyota of Springfield,38359.0,1,$30000-39999,0.0
mercedes,glc,2023,new,0.0,Mercedes-Benz of Delray,59265.0,1,$50000-59999,0.0
mercedes,glc,2023,new,0.0,Mercedes-Benz of Delray,50255.0,1,$50000-59999,0.0
mercedes,s-class,2023,new,0.0,Mercedes-Benz of Delray,121495.0,1,$120000-129999,0.0
bmw,x5,2022,used,14477.0,Mercedes-Benz of Delray,51964.0,2,$50000-59999,7238.5
kia,sportage,2023,new,0.0,Jeff Wyler Springfield Kia,41710.0,1,$40000-49999,0.0
kia,telluride,2024,new,0.0,Jeff Wyler Springfield Kia,51665.0,0,$50000-59999,
hyundai,palisade,2024,new,0.0,Jeff Wyler Springfield Hyundai,54235.0,0,$50000-59999,
ford,f-150,2023,new,0.0,Vermillion Ford Inc,62090.0,1,$60000-69999,0.0
jeep,wrangler,2021,used,43479.0,Rick Case Acura,30784.0,3,$30000-39999,14493.0
mercedes,gle,2023,certified,5197.0,Mercedes-Benz of Barrington,59989.0,1,$50000-59999,5197.0
mercedes,glc,2018,used,80411.0,Mercedes-Benz of Barrington,39990.0,6,$30000-39999,13401.83
mercedes,sl 43,2023,new,0.0,Mercedes-Benz of Barrington,117935.0,1,$110000-119999,0.0
mercedes,glc,2022,used,16631.0,Mercedes-Benz of Barrington,54850.0,2,$50000-59999,8315.5
mercedes,gla,2019,used,27710.0,AutoNation Chevrolet Pembroke Pines,24995.0,5,$20000-29999,5542.0
chevrolet,silverado,2024,new,0.0,AutoNation Chevrolet Pembroke Pines,88175.0,0,$80000-89999,
honda,accord,2018,used,27983.0,Rosen Hyundai of Algonquin,25505.0,6,$20000-29999,4663.83
hyundai,palisade,2021,certified,15740.0,Rosen Hyundai of Algonquin,43586.0,3,$40000-49999,5246.67
volkswagen,1,2022,used,1510.0,Rosen Hyundai of Algonquin,26995.0,2,$20000-29999,755.0
hyundai,ioniq,2023,new,0.0,Rosen Hyundai of Algonquin,47820.0,1,$40000-49999,0.0
kia,carnival,2024,new,0.0,Doral Kia,48385.0,0,$40000-49999,
kia,forte,2023,new,0.0,Doral Kia,28150.0,1,$20000-29999,0.0
kia,telluride,2024,new,0.0,Doral Kia,40775.0,0,$40000-49999,
kia,k5,2024,new,0.0,Doral Kia,34190.0,0,$30000-39999,
ford,mustang,2014,used,35674.0,Grieco Nissan of Delray Beach,24998.0,10,$20000-29999,3567.4
cadillac,ct5,2023,new,0.0,Ed Morse Delray Cadillac,106500.0,1,$100000-109999,0.0
jeep,grand cherokee,2021,used,48049.0,Miami Lakes Automall - Chevrolet Kia Dodge Chrysler Jeep Ram Mitsubishi,33396.0,3,$30000-39999,16016.33
lexus,gx,2023,used,8852.0,Miami Lakes Automall - Chevrolet Kia Dodge Chrysler Jeep Ram Mitsubishi,56421.0,1,$50000-59999,8852.0
ford,f-150,2020,used,80378.0,Miami Lakes Automall - Chevrolet Kia Dodge Chrysler Jeep Ram Mitsubishi,32828.0,4,$30000-39999,20094.5
toyota,tundra,2019,used,91371.0,Delray Buick GMC,30000.0,5,$30000-39999,18274.2
honda,civic,2024,new,0.0,Delray Honda,39999.0,0,$30000-39999,
bmw,z4,2020,used,35001.0,Grieco Mazda of Delray Beach,38689.0,4,$30000-39999,8750.25
ford,bronco,2022,used,6190.0,Grieco Ford of Delray Beach,54129.0,2,$50000-59999,3095.0
chevrolet,camaro,2012,used,66054.0,Grieco Chevrolet Delray,13975.0,12,$10000-19999,5504.5
audi,a3,2016,used,40001.0,Grieco Chevrolet Delray,16475.0,8,$10000-19999,5000.12
chevrolet,corvette,2021,certified,1739.0,Grieco Chevrolet Delray,84975.0,3,$80000-89999,579.67
bmw,alpina,2015,used,46902.0,Imports Collection Inc.,40985.0,9,$40000-49999,5211.33
cadillac,ct5,2024,new,0.0,Vera Cadillac,44325.0,0,$40000-49999,
audi,e-tron,2020,used,17443.0,Greenwood Automotive,41995.0,4,$40000-49999,4360.75
ford,bronco,2021,used,8252.0,Greenwood Automotive,52995.0,3,$50000-59999,2750.67
audi,a7,2012,used,116000.0,AutoNation Hyundai O'Hare,15999.0,12,$10000-19999,9666.67
ram,2500,2024,new,0.0,Kendall Dodge Chrysler Jeep Ram,84795.0,0,$80000-89999,
ford,f-250,2023,new,0.0,Gus Machado Ford,76790.0,1,$70000-79999,0.0
ford,bronco,2022,new,0.0,Gus Machado Ford,61320.0,2,$60000-69999,0.0
mazda,cx-9,2024,new,0.0,Ocean Mazda West Kendall,50870.0,0,$50000-59999,
mercedes,gle,2024,new,0.0,Mercedes-Benz of Pompano,87975.0,0,$80000-89999,
bmw,x5,2019,used,38004.0,Mercedes-Benz of Pompano,39790.0,5,$30000-39999,7600.8
bmw,x5,2018,used,47498.0,AutoNation Chevrolet Doral,29995.0,6,$20000-29999,7916.33
ford,ranger,2004,used,98854.0,Century Motors Of South Florida,8900.0,20,$0-9999,4942.7
toyota,tacoma,2006,used,80046.0,Century Motors Of South Florida,20900.0,18,$20000-29999,4447.0
gmc,yukon,2020,used,76594.0,Auto Mart USA,37127.0,4,$30000-39999,19148.5
mercedes,4matic,2017,used,52019.0,Auto Mart USA,38613.0,7,$30000-39999,7431.29
jeep,gladiator,2021,used,20950.0,Jerry Hunt Supercenter,36000.0,3,$30000-39999,6983.33
ford,explorer,2020,used,59630.0,Jerry Hunt Supercenter,29000.0,4,$20000-29999,14907.5
toyota,tacoma,2021,used,21294.0,Jerry Hunt Supercenter,32000.0,3,$30000-39999,7098.0
bmw,x1,2021,used,42297.0,Jerry Hunt Supercenter,26500.0,3,$20000-29999,14099.0
chevrolet,ls,2024,new,0.0,Transwest Chevrolet,22740.0,0,$20000-29999,
gmc,sierra,2024,new,0.0,Capital Chevrolet Buick GMC of Lexington,52450.0,0,$50000-59999,
toyota,venza,2021,used,28675.0,Capital Chevrolet Buick GMC of Lexington,34548.0,3,$30000-39999,9558.33
lexus,lx,2018,used,55708.0,Porsche Barrington,59000.0,6,$50000-59999,9284.67
honda,cr-v,2024,new,0.0,Motor Werks Honda,40825.0,0,$40000-49999,
honda,pilot,2024,new,0.0,Motor Werks Honda,47080.0,0,$40000-49999,
bmw,x4,2022,used,12962.0,Motor Werks Honda,70200.0,2,$70000-79999,6481.0
bmw,x3,2023,new,0.0,BMW of Barrington,53245.0,1,$50000-59999,0.0
audi,sq5,2022,used,5181.0,Motor Werks Honda,46900.0,2,$40000-49999,2590.5
bmw,530e,2023,new,0.0,BMW of Barrington,63985.0,1,$60000-69999,0.0
bmw,x4,2024,new,0.0,BMW of Barrington,91355.0,0,$90000-99999,
lexus,ux,2020,used,28366.0,Go EV Cars,29988.0,4,$20000-29999,7091.5
nissan,leaf s,2020,used,28833.0,Go EV Cars,18294.0,4,$10000-19999,7208.25
toyota,tundra,2024,new,0.0,Toyota of Deerfield Beach,68898.0,0,$60000-69999,
toyota,highlander,2024,new,0.0,Toyota of Deerfield Beach,56619.0,0,$50000-59999,
cadillac,cts,2019,used,61106.0,Castle Ford,23677.0,5,$20000-29999,12221.2
dodge,2500,2003,used,142128.0,Brown's Sales and Leasing Elkader,12500.0,21,$10000-19999,6768.0
jeep,wrangler,2023,new,0.0,Brown's Sales and Leasing Elkader,58800.0,1,$50000-59999,0.0
toyota,corolla,2019,used,24346.0,Toyota of Hollywood,21316.0,5,$20000-29999,4869.2
toyota,highlander,2014,used,100979.0,The Taverna Collection,17799.0,10,$10000-19999,10097.9
bmw,535,2015,used,73455.0,The Taverna Collection,15399.0,9,$10000-19999,8161.67
ram,1500,2023,new,0.0,Chrysler Dodge Jeep Ram of Chicago,65360.0,1,$60000-69999,0.0
toyota,avalon,2020,certified,10587.0,Chicago Northside Toyota,36990.0,4,$30000-39999,2646.75
lexus,gx,2018,used,42881.0,Chicago Northside Toyota,36490.0,6,$30000-39999,7146.83
jeep,wrangler,2021,used,5455.0,Toyota of Lincolnwood,68995.0,3,$60000-69999,1818.33
mercedes,gle,2023,used,3176.0,Loeber Motors Mercedes-Benz,62998.0,1,$60000-69999,3176.0
mercedes,gle,2023,used,3901.0,Loeber Motors Mercedes-Benz,64750.0,1,$60000-69999,3901.0
ford,f-150,2016,used,69941.0,Fox Valley Motorworks,56977.0,8,$50000-59999,8742.62
ford,mustang,2019,used,39101.0,Fox Valley Motorworks,37977.0,5,$30000-39999,7820.2
volkswagen,atlas,2024,new,0.0,Volkswagen of Palatine,52298.0,0,$50000-59999,
honda,civic,2018,used,66615.0,Zeigler Buick GMC of Lincolnwood,17394.0,6,$10000-19999,11102.5
toyota,rav4,2023,used,1851.0,Zeigler Buick GMC of Lincolnwood,37594.0,1,$30000-39999,1851.0
toyota,rav4,2019,used,39371.0,Sherman Dodge Chrysler Jeep RAM,29000.0,5,$20000-29999,7874.2
jeep,grand cherokee,2023,new,0.0,Sherman Dodge Chrysler Jeep RAM,42734.0,1,$40000-49999,0.0
jeep,grand cherokee,2023,new,0.0,Sherman Dodge Chrysler Jeep RAM,47718.0,1,$40000-49999,0.0
nissan,sentra,2014,used,112040.0,Bomnin Chevrolet West Kendall,4990.0,10,$0-9999,11204.0
jeep,gladiator,2021,used,9237.0,Bomnin Chevrolet West Kendall,38990.0,3,$30000-39999,3079.0
chevrolet,ls,2023,new,0.0,Golf Mill Chevrolet,23045.0,1,$20000-29999,0.0
chevrolet,malibu,2024,new,0.0,Ramey Motors,28130.0,0,$20000-29999,
lexus,is,2023,new,0.0,Lexus of Arlington,65190.0,1,$60000-69999,0.0
lexus,is,2022,used,7331.0,Lexus of Arlington,62995.0,2,$60000-69999,3665.5
lexus,es,2020,used,39149.0,Lexus of Arlington,32495.0,4,$30000-39999,9787.25
lexus,nx,2024,new,0.0,Lexus of Arlington,45870.0,0,$40000-49999,
lexus,lx,2022,used,11387.0,Lexus of Arlington,120995.0,2,$120000-129999,5693.5
lexus,es,2023,used,1632.0,Lexus of Arlington,48995.0,1,$40000-49999,1632.0
toyota,land cruiser,1969,used,56000.0,Exotic Car Trader,32499.0,55,$30000-39999,1018.18
ford,mustang,2024,new,0.0,Wickstrom Auto Group,67805.0,0,$60000-69999,
ford,f-150,2023,new,0.0,Wickstrom Auto Group,95030.0,1,$90000-99999,0.0
chevrolet,traverse,2023,new,0.0,Mike Anderson Chevrolet,40280.0,1,$40000-49999,0.0
honda,pilot,2024,new,0.0,Braman Honda,53855.0,0,$50000-59999,
toyota,supra,2020,used,42436.0,Florida Fine Cars Miami,46989.0,4,$40000-49999,10609.0
chevrolet,tahoe,2021,certified,30367.0,Sauers Buick GMC,60849.0,3,$60000-69999,10122.33
audi,s5,2023,new,0.0,Audi Morton Grove,68245.0,1,$60000-69999,0.0
audi,q7,2023,new,0.0,Audi Morton Grove,84335.0,1,$80000-89999,0.0
mercedes,4matic,2023,new,0.0,Mercedes-Benz of Miami,64725.0,1,$60000-69999,0.0
chevrolet,silverado,2024,new,0.0,Coughlin Chillicothe,61015.0,0,$60000-69999,
toyota,tundra,2017,used,97339.0,Germain of Sidney,31000.0,7,$30000-39999,13905.57
chevrolet,silverado,2024,new,0.0,Germain of Sidney,58275.0,0,$50000-59999,
chevrolet,silverado,2014,used,85553.0,Germain of Sidney,25480.0,10,$20000-29999,8555.3
ford,mustang,2024,new,0.0,Germain Ford of Sidney,54295.0,0,$50000-59999,
audi,s4,2020,used,27483.0,North Miami Mitsubishi,33997.0,4,$30000-39999,6870.75
chevrolet,silverado,2024,new,0.0,Jennings Chevy / VW,56745.0,0,$50000-59999,
volkswagen,tiguan,2022,certified,9959.0,Jennings Chevy / VW,29888.0,2,$20000-29999,4979.5
mercedes,roadster,2006,used,27032.0,iCars Chicago,21888.0,18,$20000-29999,1501.78
mercedes,sl 400,2015,used,58417.0,iCars Chicago,35888.0,9,$30000-39999,6490.78
kia,sorento,2019,used,75942.0,Kerns Ford Lincoln,17498.0,5,$10000-19999,15188.4
toyota,camry,2024,new,0.0,Toyota of North Miami,35779.0,0,$30000-39999,
dodge,durango,2023,new,0.0,Napleton's Arlington Heights Chrysler Dodge Jeep RAM,107820.0,1,$100000-109999,0.0
dodge,durango,2023,new,0.0,Napleton's Arlington Heights Chrysler Dodge Jeep RAM,48970.0,1,$40000-49999,0.0
chevrolet,corvette,2014,used,73996.0,Arlington Nissan,35000.0,10,$30000-39999,7399.6
ford,f-150,2022,used,256.0,Arlington Nissan,60999.0,2,$60000-69999,128.0
ford,f-150,2023,new,0.0,Arlington Heights Ford,48000.0,1,$40000-49999,0.0
ford,edge,2024,new,0.0,Arlington Heights Ford,48000.0,0,$40000-49999,
cadillac,ct5,2024,new,0.0,Ocean Cadillac,42590.0,0,$40000-49999,
gmc,sierra,2015,used,141627.0,Arlington Heights Buick GMC,19975.0,9,$10000-19999,15736.33
audi,q7,2019,used,74216.0,Arlington Heights Buick GMC,28475.0,5,$20000-29999,14843.2
kia,carnival,2024,new,0.0,South Dade Kia,43360.0,0,$40000-49999,
hyundai,ioniq,2023,new,0.0,Kendall Hyundai,50820.0,1,$50000-59999,0.0
nissan,leaf s,2024,new,0.0,HGreg Nissan Kendall,29985.0,0,$20000-29999,
mazda,cx-9,2024,new,0.0,The Autobarn Mazda of Evanston,55545.0,0,$50000-59999,
chevrolet,silverado,2021,certified,22070.0,Bomnin Chevrolet Dadeland,34490.0,3,$30000-39999,7356.67
toyota,highlander,2024,new,0.0,Modern Toyota,47288.0,0,$40000-49999,
toyota,rav4,2023,new,0.0,Modern Toyota,36805.0,1,$30000-39999,0.0
toyota,rav4,2023,new,0.0,Modern Toyota,33735.0,1,$30000-39999,0.0
toyota,tundra,2023,new,0.0,Modern Toyota,58313.0,1,$50000-59999,0.0
gmc,sierra,2016,used,87118.0,Southwest Auto Sales,26644.0,8,$20000-29999,10889.75
bmw,m3,2004,used,88502.0,Lux Cars Chicago,21895.0,20,$20000-29999,4425.1
chevrolet,silverado,2024,new,0.0,Woodstock Chevrolet,65050.0,0,$60000-69999,
chevrolet,trax,2024,new,0.0,Woodstock Chevrolet,23740.0,0,$20000-29999,
ram,2500,2024,new,0.0,The Faricy Boys Automotive in Salida,87395.0,0,$80000-89999,
lexus,rx,2023,new,0.0,Fields Lexus Glenview,67660.0,1,$60000-69999,0.0
lexus,ls,2023,new,0.0,Fields Lexus Glenview,105860.0,1,$100000-109999,0.0
lexus,es,2023,used,7896.0,Fields Lexus Glenview,51995.0,1,$50000-59999,7896.0
mercedes,amg gt,2020,used,40523.0,Ultimo Motors North Shore,74989.0,4,$70000-79999,10130.75
ram,1500,2023,new,0.0,Kunes Chrysler Dodge Jeep Ram of Woodstock,51268.0,1,$50000-59999,0.0
jeep,wrangler,2023,new,0.0,Kunes Chrysler Dodge Jeep Ram of Woodstock,40959.0,1,$40000-49999,0.0
ram,1500,2024,new,0.0,Kunes Chrysler Dodge Jeep Ram of Woodstock,75347.0,0,$70000-79999,
ram,1500,2024,new,0.0,Kunes Chrysler Dodge Jeep Ram of Woodstock,48547.0,0,$40000-49999,
ford,f-250,2022,new,0.0,Bredemann Ford,44395.0,2,$40000-49999,0.0
toyota,avalon,2022,used,37612.0,Alphorn Ford-Lincoln,27500.0,2,$20000-29999,18806.0
chevrolet,camaro,2023,new,0.0,Tasca Chevrolet,41010.0,1,$40000-49999,0.0
chevrolet,malibu,2024,new,0.0,Tasca Chevrolet,26520.0,0,$20000-29999,
ford,maverick,2023,new,0.0,Bull Valley Ford,25055.0,1,$20000-29999,0.0
ford,ranger,2023,new,0.0,Bull Valley Ford,39500.0,1,$30000-39999,0.0
ford,mustang,2024,new,0.0,Bull Valley Ford,65920.0,0,$60000-69999,
ford,f-250,2023,new,0.0,Bull Valley Ford,98760.0,1,$90000-99999,0.0
volkswagen,passat,2007,used,84047.0,Colorado Auto Finders,8000.0,17,$0-9999,4943.94
ford,bronco,2023,new,0.0,Pritchard's of Britt,40485.0,1,$40000-49999,0.0
gmc,canyon,2023,new,0.0,AutoNation Buick GMC Park Meadows,38652.0,1,$30000-39999,0.0
gmc,yukon,2023,new,0.0,AutoNation Buick GMC Park Meadows,79499.0,1,$70000-79999,0.0
lexus,is,2014,used,118519.0,Sport Cars Miami,15699.0,10,$10000-19999,11851.9
bmw,xd,2017,used,91272.0,Sport Cars Miami,28995.0,7,$20000-29999,13038.86
ford,f-250,2023,new,0.0,Groove Ford,80649.0,1,$80000-89999,0.0
ford,f-150,2023,certified,721.0,Groove Ford,83043.0,1,$80000-89999,721.0
honda,civic,2023,new,0.0,Honda of Aventura,45345.0,1,$40000-49999,0.0
bmw,x6,2017,used,27673.0,AutoNation Subaru Arapahoe,52998.0,7,$50000-59999,3953.29
